0.999,0.000,0.001,0.000
0.912,0.041,0.046,0.001
0.028,0.013,0.209,0.750
0.973,0.003,0.021,0.003
0.906,0.050,0.039,0.005
0.686,0.071,0.220,0.023
0.996,0.001,0.002,0.001
0.994,0.002,0.004,0.001
0.821,0.134,0.045,0.000
0.979,0.003,0.016,0.001
0.978,0.007,0.014,0.002
0.845,0.006,0.144,0.005
0.990,0.003,0.006,0.001
0.924,0.010,0.059,0.008
0.993,0.001,0.005,0.001
0.412,0.503,0.043,0.043
0.916,0.038,0.045,0.002
0.963,0.029,0.007,0.000
0.914,0.005,0.080,0.002
0.918,0.011,0.060,0.011
0.710,0.006,0.281,0.003
0.986,0.001,0.012,0.001
0.849,0.021,0.105,0.026
0.993,0.001,0.005,0.000
0.382,0.007,0.076,0.535
0.961,0.025,0.009,0.005
0.924,0.025,0.048,0.003
0.962,0.001,0.019,0.018
0.991,0.000,0.008,0.000
0.919,0.001,0.023,0.057
0.900,0.014,0.085,0.002
0.997,0.001,0.003,0.000
0.975,0.005,0.010,0.010
0.998,0.000,0.002,0.000
0.765,0.020,0.162,0.054
0.632,0.081,0.224,0.063
0.910,0.036,0.050,0.004
0.999,0.000,0.001,0.000
0.987,0.004,0.008,0.001
0.976,0.002,0.006,0.015
0.933,0.011,0.043,0.013
0.990,0.003,0.006,0.001
0.938,0.008,0.053,0.001
0.995,0.000,0.004,0.000
0.991,0.001,0.004,0.004
0.503,0.023,0.219,0.255
0.980,0.010,0.008,0.001
0.976,0.017,0.004,0.003
0.486,0.325,0.171,0.018
0.505,0.125,0.324,0.047
0.966,0.011,0.020,0.003
0.993,0.001,0.005,0.000
0.860,0.008,0.131,0.001
0.376,0.569,0.050,0.004
0.997,0.000,0.002,0.000
0.901,0.065,0.004,0.030
0.986,0.005,0.009,0.001
0.778,0.044,0.167,0.011
0.839,0.018,0.107,0.036
0.829,0.103,0.055,0.013
1.000,0.000,0.000,0.000
0.968,0.008,0.024,0.000
0.909,0.003,0.027,0.061
0.956,0.004,0.039,0.001
0.970,0.010,0.019,0.001
0.378,0.009,0.299,0.314
0.874,0.014,0.107,0.005
0.999,0.000,0.000,0.000
0.689,0.196,0.070,0.045
0.993,0.005,0.002,0.000
0.996,0.001,0.003,0.000
0.513,0.010,0.279,0.198
0.664,0.087,0.244,0.005
0.727,0.044,0.208,0.022
0.912,0.016,0.063,0.009
0.960,0.008,0.030,0.002
0.973,0.003,0.021,0.002
0.928,0.008,0.059,0.005
0.999,0.001,0.000,0.000
0.120,0.844,0.023,0.013
0.127,0.004,0.263,0.606
0.916,0.006,0.071,0.007
0.995,0.000,0.004,0.001
0.880,0.017,0.099,0.004
0.704,0.021,0.247,0.028
0.981,0.014,0.005,0.001
0.160,0.026,0.159,0.654
0.979,0.006,0.012,0.002
0.974,0.004,0.021,0.001
0.022,0.976,0.001,0.001
0.990,0.001,0.008,0.001
0.995,0.003,0.002,0.000
0.948,0.014,0.034,0.003
0.961,0.003,0.026,0.010
0.999,0.000,0.001,0.000
0.988,0.004,0.007,0.000
0.905,0.008,0.082,0.005
0.996,0.001,0.003,0.000
0.486,0.038,0.363,0.112
0.999,0.000,0.001,0.000
0.931,0.002,0.057,0.010
0.818,0.083,0.090,0.008
0.334,0.367,0.154,0.145
0.925,0.023,0.048,0.004
0.834,0.014,0.115,0.038
0.486,0.005,0.492,0.017
0.717,0.207,0.064,0.013
0.282,0.011,0.192,0.515
0.875,0.025,0.086,0.015
0.996,0.000,0.003,0.000
0.934,0.024,0.035,0.006
0.999,0.000,0.001,0.000
0.903,0.076,0.019,0.002
0.952,0.011,0.036,0.001
0.972,0.005,0.021,0.002
0.989,0.000,0.001,0.010
1.000,0.000,0.000,0.000
0.980,0.004,0.015,0.001
0.453,0.019,0.509,0.020
0.956,0.002,0.032,0.009
0.997,0.001,0.002,0.000
0.518,0.049,0.292,0.141
0.275,0.004,0.067,0.654
0.873,0.003,0.087,0.037
0.997,0.000,0.003,0.000
0.920,0.021,0.054,0.005
0.994,0.002,0.003,0.001
0.586,0.217,0.190,0.007
0.815,0.009,0.166,0.010
0.921,0.031,0.039,0.009
0.894,0.038,0.055,0.014
0.974,0.014,0.011,0.000
0.990,0.004,0.006,0.000
0.998,0.001,0.001,0.000
0.914,0.022,0.062,0.002
0.973,0.000,0.007,0.020
0.671,0.084,0.228,0.017
0.936,0.001,0.062,0.001
0.969,0.006,0.024,0.001
0.900,0.010,0.065,0.024
0.989,0.011,0.001,0.000
0.801,0.017,0.175,0.007
0.801,0.129,0.063,0.006
0.605,0.003,0.308,0.083
0.966,0.003,0.030,0.001
0.957,0.002,0.039,0.003
0.762,0.014,0.199,0.024
0.702,0.049,0.163,0.085
0.999,0.000,0.001,0.000
0.020,0.003,0.019,0.958
0.872,0.068,0.021,0.039
0.345,0.185,0.366,0.103
0.950,0.006,0.036,0.007
0.677,0.140,0.135,0.048
0.792,0.004,0.150,0.054
0.093,0.026,0.055,0.827
0.698,0.178,0.030,0.094
0.818,0.008,0.096,0.079
0.972,0.004,0.021,0.002
0.996,0.001,0.003,0.000
0.569,0.037,0.344,0.050
0.967,0.010,0.018,0.005
0.942,0.006,0.045,0.007
0.992,0.003,0.005,0.000
0.999,0.000,0.001,0.000
0.951,0.008,0.040,0.002
0.676,0.078,0.174,0.072
0.856,0.051,0.088,0.005
0.004,0.995,0.000,0.000
0.955,0.004,0.037,0.004
0.209,0.624,0.086,0.080
0.999,0.000,0.000,0.000
0.995,0.001,0.004,0.000
0.935,0.004,0.060,0.002
0.828,0.022,0.141,0.009
0.788,0.018,0.178,0.016
0.390,0.605,0.004,0.001
0.301,0.021,0.034,0.644
0.314,0.634,0.045,0.006
0.983,0.004,0.011,0.003
0.821,0.010,0.168,0.002
0.969,0.008,0.020,0.003
0.521,0.072,0.367,0.040
0.980,0.001,0.019,0.000
0.648,0.010,0.161,0.181
0.525,0.449,0.023,0.003
0.868,0.013,0.075,0.044
0.973,0.007,0.019,0.000
0.718,0.051,0.163,0.068
0.862,0.014,0.096,0.027
0.857,0.004,0.041,0.098
0.939,0.019,0.038,0.004
0.957,0.006,0.032,0.004
0.973,0.001,0.023,0.003
0.961,0.018,0.019,0.001
0.982,0.001,0.016,0.001
0.797,0.030,0.171,0.002
0.988,0.008,0.003,0.000
0.478,0.111,0.120,0.290
0.925,0.019,0.050,0.005
0.828,0.070,0.082,0.020
0.922,0.010,0.059,0.008
0.773,0.013,0.152,0.063
0.941,0.001,0.057,0.001
0.990,0.002,0.008,0.001
0.822,0.005,0.171,0.003
0.984,0.003,0.013,0.001
0.942,0.001,0.055,0.003
0.922,0.019,0.045,0.015
0.989,0.002,0.008,0.000
0.028,0.962,0.008,0.002
0.892,0.006,0.096,0.005
0.422,0.014,0.147,0.418
0.919,0.020,0.058,0.003
0.839,0.058,0.094,0.009
0.849,0.080,0.060,0.012
0.921,0.062,0.004,0.012
0.993,0.000,0.006,0.001
0.918,0.010,0.045,0.026
0.898,0.024,0.055,0.023
0.962,0.001,0.003,0.034
0.802,0.089,0.090,0.019
0.737,0.115,0.112,0.036
0.858,0.016,0.120,0.006
0.981,0.001,0.017,0.001
0.284,0.252,0.357,0.108
0.870,0.026,0.097,0.007
0.963,0.024,0.012,0.001
0.972,0.005,0.018,0.005
0.999,0.000,0.001,0.000
0.757,0.085,0.139,0.019
0.659,0.153,0.136,0.053
0.188,0.812,0.001,0.000
0.989,0.002,0.008,0.001
0.685,0.028,0.267,0.020
0.885,0.008,0.101,0.006
0.912,0.051,0.030,0.007
0.938,0.011,0.047,0.003
0.969,0.001,0.028,0.002
0.792,0.015,0.188,0.005
0.774,0.113,0.034,0.079
0.973,0.008,0.017,0.003
0.929,0.011,0.051,0.009
0.916,0.005,0.050,0.029
0.998,0.000,0.002,0.000
0.956,0.023,0.018,0.002
0.881,0.016,0.102,0.001
0.351,0.013,0.614,0.022
0.711,0.278,0.008,0.002
0.996,0.000,0.003,0.001
0.956,0.002,0.039,0.002
0.660,0.028,0.121,0.191
0.994,0.001,0.005,0.000
0.942,0.016,0.037,0.005
0.900,0.005,0.045,0.049
0.902,0.033,0.060,0.006
0.321,0.583,0.073,0.022
0.906,0.006,0.083,0.005
0.684,0.106,0.140,0.070
0.854,0.007,0.082,0.057
0.917,0.016,0.061,0.006
0.833,0.001,0.005,0.161
0.991,0.004,0.005,0.000
0.959,0.004,0.030,0.007
0.131,0.097,0.726,0.046
0.911,0.059,0.013,0.018
0.941,0.014,0.026,0.019
0.936,0.002,0.030,0.032
0.697,0.113,0.187,0.003
0.999,0.000,0.001,0.000
0.993,0.001,0.006,0.000
0.854,0.024,0.102,0.020
0.994,0.004,0.002,0.000
0.968,0.002,0.029,0.002
0.925,0.007,0.066,0.002
0.292,0.036,0.291,0.381
0.970,0.015,0.015,0.000
0.934,0.008,0.056,0.003
0.793,0.022,0.135,0.049
0.991,0.001,0.007,0.000
0.949,0.006,0.041,0.004
0.779,0.211,0.006,0.004
0.607,0.387,0.005,0.002
0.999,0.000,0.001,0.000
0.991,0.001,0.007,0.002
0.908,0.041,0.041,0.009
0.995,0.000,0.005,0.001
0.975,0.003,0.019,0.004
0.666,0.034,0.204,0.095
0.929,0.048,0.018,0.004
0.991,0.007,0.002,0.000
0.928,0.005,0.065,0.001
0.966,0.008,0.023,0.004
0.915,0.001,0.044,0.039
0.777,0.018,0.197,0.008
0.839,0.039,0.118,0.005
0.907,0.013,0.075,0.005
0.805,0.057,0.124,0.014
0.940,0.015,0.041,0.005
0.997,0.002,0.001,0.000
0.862,0.032,0.098,0.008
0.921,0.005,0.072,0.003
0.996,0.001,0.003,0.000
0.207,0.541,0.232,0.019
0.919,0.004,0.076,0.001
0.559,0.017,0.323,0.101
0.748,0.009,0.234,0.010
0.076,0.885,0.029,0.009
0.992,0.001,0.007,0.000
0.619,0.040,0.264,0.078
0.882,0.007,0.075,0.036
0.999,0.000,0.000,0.000
0.967,0.004,0.027,0.002
0.854,0.024,0.114,0.008
0.990,0.003,0.007,0.000
0.518,0.445,0.022,0.015
0.548,0.141,0.270,0.041
0.998,0.000,0.002,0.000
0.431,0.366,0.080,0.123
0.837,0.032,0.080,0.051
0.976,0.002,0.020,0.002
0.750,0.010,0.224,0.016
0.994,0.001,0.005,0.000
0.607,0.059,0.183,0.151
0.976,0.014,0.009,0.001
0.930,0.023,0.043,0.004
0.648,0.242,0.085,0.025
0.994,0.003,0.003,0.000
0.954,0.013,0.029,0.004
0.983,0.009,0.006,0.001
0.874,0.026,0.090,0.010
0.713,0.106,0.172,0.008
0.574,0.356,0.017,0.053
0.751,0.171,0.064,0.014
0.918,0.013,0.064,0.005
0.542,0.088,0.358,0.012
0.531,0.002,0.052,0.415
0.960,0.016,0.018,0.005
0.859,0.009,0.094,0.038
0.977,0.001,0.022,0.000
0.962,0.002,0.033,0.002
0.998,0.000,0.001,0.000
0.989,0.002,0.007,0.001
0.261,0.242,0.456,0.040
0.455,0.015,0.103,0.427
0.895,0.082,0.023,0.001
0.983,0.005,0.011,0.000
0.729,0.010,0.239,0.022
0.975,0.003,0.021,0.001
0.953,0.015,0.010,0.021
0.730,0.024,0.163,0.083
0.945,0.007,0.044,0.003
0.968,0.005,0.024,0.003
0.999,0.000,0.000,0.000
0.416,0.193,0.218,0.172
0.999,0.000,0.001,0.000
0.870,0.022,0.102,0.006
0.822,0.021,0.101,0.056
0.980,0.002,0.017,0.001
0.997,0.000,0.003,0.000
0.610,0.369,0.010,0.011
0.204,0.065,0.333,0.397
0.862,0.030,0.030,0.079
0.839,0.025,0.034,0.102
0.936,0.007,0.012,0.046
0.990,0.001,0.007,0.002
0.859,0.011,0.114,0.015
0.751,0.089,0.142,0.019
0.585,0.402,0.013,0.001
0.787,0.050,0.158,0.005
0.485,0.034,0.446,0.036
0.732,0.062,0.184,0.023
0.916,0.027,0.040,0.018
0.953,0.004,0.041,0.002
0.128,0.014,0.302,0.556
0.978,0.005,0.016,0.001
0.998,0.000,0.002,0.000
0.845,0.038,0.103,0.014
0.966,0.002,0.029,0.002
0.996,0.000,0.002,0.001
0.969,0.018,0.011,0.001
0.767,0.017,0.194,0.021
0.947,0.031,0.020,0.002
0.996,0.003,0.001,0.000
0.840,0.130,0.020,0.009
0.993,0.004,0.003,0.000
0.883,0.004,0.077,0.037
0.987,0.001,0.011,0.001
0.881,0.021,0.094,0.004
0.701,0.051,0.225,0.024
0.992,0.000,0.004,0.003
0.732,0.022,0.207,0.039
0.969,0.015,0.014,0.001
0.529,0.373,0.075,0.023
0.969,0.001,0.029,0.001
0.825,0.052,0.104,0.019
0.737,0.006,0.238,0.019
0.981,0.006,0.012,0.001
0.922,0.033,0.034,0.011
0.931,0.017,0.045,0.007
0.996,0.001,0.003,0.001
0.842,0.007,0.140,0.011
0.979,0.001,0.015,0.004
0.524,0.216,0.236,0.024
0.890,0.032,0.046,0.032
0.878,0.009,0.109,0.005
0.947,0.005,0.044,0.004
0.836,0.119,0.043,0.003
0.894,0.015,0.080,0.010
0.138,0.609,0.074,0.179
0.991,0.005,0.003,0.000
0.994,0.002,0.003,0.001
0.993,0.002,0.005,0.000
0.850,0.027,0.113,0.010
0.926,0.007,0.061,0.006
0.933,0.017,0.048,0.002
0.520,0.038,0.404,0.038
0.989,0.007,0.002,0.002
0.980,0.001,0.018,0.001
0.684,0.106,0.140,0.070
0.950,0.045,0.004,0.001
0.974,0.006,0.020,0.000
0.908,0.027,0.060,0.005
0.979,0.007,0.013,0.001
0.599,0.017,0.235,0.149
0.008,0.027,0.071,0.894
0.838,0.089,0.051,0.022
0.980,0.005,0.005,0.011
0.643,0.030,0.270,0.057
0.978,0.004,0.017,0.002
0.981,0.002,0.014,0.003
0.947,0.042,0.008,0.003
0.999,0.000,0.000,0.000
0.494,0.070,0.076,0.360
0.991,0.003,0.005,0.001
0.815,0.078,0.098,0.010
0.989,0.003,0.008,0.001
0.987,0.001,0.012,0.000
0.981,0.003,0.014,0.003
0.557,0.007,0.094,0.342
0.883,0.023,0.092,0.002
0.570,0.225,0.170,0.035
0.729,0.025,0.146,0.100
0.990,0.003,0.006,0.001
0.975,0.003,0.022,0.001
0.364,0.630,0.003,0.004
0.575,0.064,0.326,0.035
0.994,0.001,0.005,0.000
0.994,0.000,0.006,0.000
0.961,0.015,0.023,0.001
0.953,0.038,0.009,0.001
0.963,0.006,0.023,0.008
0.918,0.012,0.069,0.001
0.996,0.001,0.003,0.000
0.957,0.038,0.005,0.000
0.947,0.007,0.041,0.005
0.952,0.044,0.003,0.000
0.979,0.002,0.011,0.008
0.888,0.007,0.095,0.009
0.784,0.005,0.043,0.168
0.704,0.052,0.222,0.022
0.769,0.015,0.162,0.054
0.740,0.047,0.190,0.023
0.749,0.021,0.187,0.043
0.801,0.021,0.169,0.009
0.564,0.026,0.345,0.064
0.949,0.019,0.028,0.004
0.950,0.004,0.043,0.004
0.923,0.015,0.059,0.003
1.000,0.000,0.000,0.000
0.998,0.000,0.002,0.000
0.867,0.026,0.101,0.006
0.928,0.014,0.057,0.001
0.670,0.196,0.118,0.015
0.969,0.001,0.030,0.000
1.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000
0.837,0.037,0.118,0.008
0.665,0.324,0.008,0.003
0.981,0.012,0.006,0.001
0.669,0.089,0.134,0.108
0.915,0.012,0.071,0.002
0.771,0.099,0.054,0.076
0.844,0.004,0.145,0.007
0.981,0.004,0.013,0.001
0.975,0.003,0.018,0.004
0.890,0.016,0.084,0.010
0.899,0.015,0.057,0.029
0.164,0.050,0.206,0.580
0.996,0.000,0.004,0.000
0.867,0.007,0.098,0.028
1.000,0.000,0.000,0.000
0.896,0.048,0.049,0.006
0.641,0.043,0.272,0.044
0.971,0.005,0.021,0.003
0.981,0.007,0.011,0.000
0.658,0.029,0.271,0.043
0.125,0.020,0.098,0.757
0.836,0.033,0.115,0.016
0.216,0.052,0.646,0.086
0.610,0.025,0.277,0.087
0.649,0.038,0.302,0.010
0.979,0.010,0.010,0.001
0.891,0.008,0.098,0.003
0.987,0.003,0.007,0.002
0.949,0.006,0.043,0.002
0.968,0.019,0.008,0.004
0.996,0.000,0.003,0.000
0.889,0.041,0.062,0.009
0.999,0.001,0.000,0.000
0.993,0.005,0.002,0.000
0.529,0.350,0.115,0.006
0.969,0.004,0.025,0.002
0.980,0.004,0.015,0.001
0.587,0.097,0.279,0.038
0.986,0.001,0.011,0.001
0.976,0.012,0.009,0.003
0.977,0.019,0.004,0.001
0.882,0.029,0.077,0.012
0.101,0.864,0.031,0.003
0.946,0.003,0.044,0.007
0.997,0.000,0.003,0.000
0.988,0.001,0.004,0.007
0.996,0.001,0.002,0.000
0.979,0.019,0.001,0.001
0.999,0.001,0.001,0.000
0.981,0.018,0.001,0.000
0.992,0.000,0.007,0.000
0.959,0.009,0.025,0.007
0.926,0.008,0.059,0.008
0.991,0.003,0.006,0.000
0.690,0.286,0.022,0.002
0.994,0.000,0.005,0.001
0.905,0.012,0.054,0.029
0.787,0.053,0.086,0.075
0.974,0.005,0.020,0.000
0.999,0.000,0.001,0.000
0.993,0.004,0.003,0.001
0.989,0.004,0.007,0.000
0.999,0.000,0.000,0.000
0.899,0.081,0.015,0.005
0.995,0.003,0.001,0.001
0.795,0.111,0.089,0.005
0.999,0.000,0.001,0.000
0.083,0.035,0.135,0.747
0.715,0.164,0.113,0.008
0.999,0.000,0.000,0.000
0.950,0.009,0.039,0.002
0.778,0.009,0.153,0.060
0.960,0.035,0.004,0.001
0.761,0.010,0.172,0.058
0.937,0.016,0.039,0.008
0.969,0.003,0.026,0.002
0.511,0.024,0.451,0.014
0.692,0.054,0.188,0.066
0.876,0.003,0.039,0.082
0.774,0.049,0.128,0.049
0.947,0.011,0.026,0.015
0.699,0.047,0.165,0.089
0.907,0.009,0.079,0.005
0.600,0.174,0.191,0.035
0.523,0.457,0.011,0.009
0.850,0.005,0.110,0.035
0.424,0.100,0.336,0.140
0.683,0.052,0.189,0.075
0.838,0.030,0.123,0.009
0.926,0.019,0.053,0.003
0.911,0.009,0.075,0.004
0.971,0.024,0.004,0.001
0.973,0.005,0.020,0.001
0.786,0.094,0.109,0.011
0.994,0.004,0.002,0.000
0.792,0.015,0.106,0.086
0.235,0.714,0.044,0.007
0.819,0.019,0.139,0.022
0.915,0.021,0.037,0.026
0.978,0.006,0.014,0.002
0.924,0.023,0.046,0.007
0.910,0.071,0.012,0.007
0.393,0.008,0.594,0.006
0.287,0.034,0.639,0.040
0.801,0.094,0.096,0.009
0.937,0.012,0.029,0.022
0.974,0.002,0.021,0.004
0.964,0.016,0.014,0.006
0.984,0.001,0.014,0.001
0.893,0.014,0.091,0.002
0.999,0.000,0.000,0.000
0.904,0.025,0.022,0.050
0.964,0.016,0.019,0.001
0.940,0.007,0.051,0.002
0.636,0.071,0.203,0.091
0.811,0.031,0.126,0.033
0.905,0.013,0.077,0.006
0.403,0.195,0.314,0.089
0.805,0.095,0.093,0.007
0.977,0.001,0.017,0.005
0.999,0.000,0.001,0.000
0.198,0.068,0.508,0.226
0.736,0.134,0.123,0.007
0.994,0.004,0.001,0.001
0.485,0.034,0.373,0.108
0.984,0.004,0.006,0.006
0.978,0.002,0.019,0.001
0.903,0.015,0.060,0.022
0.823,0.011,0.161,0.004
0.530,0.064,0.351,0.055
0.961,0.005,0.020,0.014
0.799,0.032,0.155,0.014
0.697,0.021,0.260,0.023
0.936,0.005,0.057,0.002
1.000,0.000,0.000,0.000
0.970,0.004,0.025,0.001
0.571,0.210,0.166,0.053
0.999,0.001,0.000,0.000
0.946,0.018,0.033,0.004
0.895,0.014,0.088,0.003
0.157,0.823,0.010,0.010
0.880,0.105,0.014,0.001
0.119,0.856,0.019,0.007
0.923,0.003,0.055,0.019
0.998,0.001,0.001,0.000
0.483,0.214,0.263,0.039
0.999,0.000,0.001,0.000
0.666,0.070,0.160,0.104
0.818,0.034,0.137,0.011
0.999,0.000,0.001,0.000
0.976,0.010,0.010,0.004
0.982,0.009,0.008,0.000
0.971,0.005,0.022,0.002
0.926,0.010,0.034,0.031
0.976,0.004,0.019,0.001
0.928,0.009,0.031,0.032
0.911,0.066,0.009,0.013
0.965,0.007,0.019,0.009
0.996,0.003,0.001,0.001
0.872,0.015,0.106,0.007
0.823,0.031,0.138,0.008
0.618,0.043,0.143,0.196
0.973,0.007,0.018,0.002
0.973,0.008,0.017,0.002
0.030,0.965,0.003,0.002
0.995,0.003,0.002,0.000
0.995,0.001,0.004,0.000
0.510,0.031,0.337,0.123
0.999,0.000,0.001,0.001
0.995,0.000,0.003,0.002
0.707,0.070,0.203,0.021
0.683,0.079,0.095,0.143
0.776,0.123,0.089,0.012
0.999,0.000,0.001,0.000
0.924,0.042,0.026,0.009
0.969,0.011,0.017,0.003
0.999,0.000,0.000,0.000
0.926,0.048,0.017,0.009
0.887,0.075,0.037,0.001
0.934,0.022,0.041,0.003
0.372,0.113,0.435,0.080
0.989,0.001,0.010,0.000
0.999,0.000,0.001,0.000
0.936,0.019,0.044,0.001
0.385,0.532,0.073,0.010
0.522,0.383,0.080,0.016
0.741,0.069,0.146,0.045
0.982,0.009,0.008,0.001
0.988,0.003,0.006,0.003
0.991,0.001,0.008,0.000
0.711,0.265,0.023,0.000
0.966,0.009,0.024,0.002
0.688,0.030,0.269,0.013
0.967,0.009,0.021,0.003
0.888,0.009,0.099,0.004
0.981,0.001,0.017,0.001
0.990,0.006,0.003,0.000
0.517,0.009,0.408,0.066
0.999,0.000,0.001,0.000
0.820,0.008,0.160,0.012
0.214,0.019,0.136,0.631
0.697,0.020,0.264,0.020
0.997,0.001,0.002,0.000
0.591,0.068,0.327,0.013
0.732,0.040,0.218,0.010
0.974,0.008,0.016,0.002
0.617,0.090,0.209,0.084
0.935,0.010,0.054,0.001
0.541,0.190,0.197,0.072
0.995,0.002,0.003,0.000
0.979,0.006,0.013,0.002
0.911,0.045,0.038,0.006
0.943,0.005,0.050,0.002
0.955,0.010,0.025,0.010
0.880,0.024,0.091,0.004
0.970,0.024,0.005,0.001
0.996,0.001,0.003,0.000
0.991,0.001,0.006,0.002
0.954,0.008,0.035,0.003
0.837,0.028,0.126,0.009
0.976,0.004,0.006,0.014
0.991,0.005,0.003,0.001
0.840,0.033,0.117,0.010
0.455,0.090,0.370,0.085
0.833,0.042,0.095,0.030
0.948,0.024,0.019,0.009
0.845,0.016,0.122,0.017
0.293,0.128,0.553,0.027
0.958,0.007,0.034,0.001
0.941,0.019,0.036,0.005
0.941,0.005,0.053,0.001
0.783,0.103,0.094,0.020
0.996,0.003,0.001,0.000
0.997,0.001,0.002,0.001
0.866,0.008,0.126,0.001
0.932,0.011,0.051,0.005
0.402,0.326,0.213,0.059
0.998,0.000,0.001,0.000
0.872,0.011,0.106,0.011
0.903,0.045,0.046,0.006
0.911,0.036,0.047,0.006
0.999,0.000,0.000,0.000
0.989,0.002,0.008,0.001
0.694,0.045,0.246,0.015
0.011,0.040,0.112,0.837
0.996,0.000,0.003,0.001
0.738,0.072,0.128,0.062
0.525,0.070,0.236,0.169
0.996,0.002,0.001,0.000
0.744,0.134,0.113,0.009
0.898,0.011,0.060,0.031
0.525,0.012,0.448,0.016
0.102,0.021,0.256,0.621
0.927,0.003,0.044,0.027
0.841,0.053,0.103,0.003
0.678,0.069,0.177,0.077
0.956,0.017,0.026,0.001
0.891,0.018,0.084,0.007
0.991,0.002,0.006,0.000
0.893,0.011,0.090,0.006
0.838,0.013,0.139,0.010
0.783,0.039,0.124,0.054
0.112,0.002,0.010,0.876
0.888,0.009,0.074,0.029
0.756,0.032,0.198,0.014
0.986,0.008,0.005,0.001
0.996,0.000,0.002,0.002
0.992,0.001,0.006,0.001
0.650,0.038,0.295,0.016
0.999,0.000,0.000,0.000
0.710,0.061,0.204,0.024
0.999,0.000,0.001,0.000
0.177,0.812,0.009,0.002
0.983,0.004,0.012,0.001
0.985,0.003,0.008,0.004
0.965,0.003,0.030,0.002
0.907,0.079,0.010,0.004
0.909,0.022,0.062,0.007
0.994,0.001,0.004,0.001
0.059,0.906,0.012,0.022
0.863,0.028,0.098,0.010
0.753,0.009,0.219,0.019
0.959,0.012,0.026,0.002
0.855,0.012,0.130,0.003
0.851,0.029,0.111,0.009
0.364,0.265,0.320,0.051
0.750,0.023,0.218,0.010
0.989,0.010,0.002,0.000
0.998,0.002,0.000,0.000
0.777,0.004,0.162,0.057
0.940,0.014,0.042,0.004
0.966,0.012,0.019,0.003
0.866,0.009,0.102,0.023
0.887,0.015,0.083,0.015
0.594,0.059,0.293,0.054
0.951,0.004,0.040,0.005
0.714,0.017,0.080,0.189
0.999,0.000,0.000,0.000
0.706,0.240,0.047,0.007
0.268,0.017,0.702,0.013
0.944,0.026,0.028,0.002
0.782,0.054,0.148,0.017
0.993,0.000,0.005,0.002
0.999,0.000,0.001,0.000
0.724,0.014,0.153,0.109
0.994,0.003,0.003,0.001
0.972,0.004,0.022,0.002
0.883,0.015,0.090,0.013
0.720,0.065,0.084,0.131
0.611,0.046,0.335,0.008
0.979,0.010,0.010,0.001
1.000,0.000,0.000,0.000
0.063,0.918,0.005,0.014
0.361,0.244,0.247,0.148
0.935,0.008,0.054,0.003
0.902,0.046,0.047,0.005
0.015,0.977,0.007,0.002
0.998,0.000,0.002,0.000
0.936,0.006,0.055,0.003
0.034,0.963,0.002,0.001
0.834,0.053,0.103,0.010
0.994,0.004,0.002,0.000
0.392,0.050,0.271,0.286
0.999,0.000,0.001,0.000
0.840,0.007,0.135,0.019
0.636,0.004,0.354,0.006
0.022,0.969,0.005,0.004
1.000,0.000,0.000,0.000
0.990,0.001,0.009,0.001
0.994,0.002,0.004,0.000
0.998,0.000,0.002,0.000
0.826,0.104,0.060,0.010
0.989,0.000,0.005,0.005
0.968,0.004,0.028,0.001
0.990,0.002,0.007,0.001
0.981,0.012,0.007,0.000
0.969,0.005,0.021,0.005
0.995,0.001,0.004,0.000
0.440,0.022,0.509,0.028
0.877,0.019,0.097,0.007
0.387,0.157,0.357,0.099
0.972,0.008,0.019,0.002
0.953,0.009,0.035,0.002
0.985,0.013,0.002,0.000
0.998,0.001,0.001,0.000
0.829,0.093,0.066,0.011
0.979,0.001,0.019,0.001
0.308,0.001,0.007,0.684
0.736,0.215,0.026,0.023
0.943,0.010,0.044,0.004
0.997,0.002,0.001,0.000
0.288,0.247,0.345,0.120
0.997,0.001,0.001,0.001
0.896,0.026,0.066,0.013
0.999,0.000,0.001,0.000
0.964,0.009,0.026,0.001
0.999,0.000,0.001,0.000
0.745,0.022,0.211,0.022
0.797,0.068,0.123,0.012
0.930,0.002,0.066,0.003
0.986,0.001,0.006,0.007
0.920,0.033,0.045,0.003
0.932,0.006,0.060,0.002
0.978,0.003,0.017,0.002
0.989,0.002,0.007,0.002
0.124,0.091,0.182,0.603
0.929,0.006,0.062,0.003
0.870,0.049,0.070,0.011
0.583,0.048,0.355,0.015
0.948,0.014,0.034,0.003
0.816,0.044,0.122,0.018
0.991,0.001,0.008,0.001
0.997,0.000,0.003,0.000
0.992,0.000,0.007,0.000
0.345,0.001,0.009,0.644
0.880,0.011,0.093,0.016
0.974,0.001,0.022,0.003
0.992,0.000,0.007,0.000
0.335,0.111,0.495,0.059
0.634,0.043,0.300,0.024
0.529,0.026,0.381,0.064
0.963,0.019,0.018,0.000
0.717,0.074,0.186,0.022
0.218,0.014,0.686,0.082
0.987,0.004,0.008,0.001
0.978,0.010,0.010,0.002
0.998,0.001,0.001,0.000
0.961,0.006,0.028,0.004
0.939,0.008,0.043,0.010
0.978,0.002,0.018,0.002
0.995,0.000,0.004,0.000
0.973,0.010,0.015,0.002
0.996,0.000,0.004,0.000
0.309,0.327,0.024,0.340
0.979,0.017,0.003,0.001
0.796,0.033,0.151,0.020
0.968,0.006,0.017,0.008
0.934,0.010,0.055,0.001
