0.004,0.047,0.016,0.269,0.001,0.000,0.365,0.000,0.187,0.001,0.000,0.098,0.107,0.007,0.000
0.014,0.000,0.004,0.003,0.000,0.000,0.063,0.000,0.000,0.000,0.000,0.000,1.089,0.000,0.000
0.007,0.009,0.006,0.047,0.004,0.001,0.109,0.003,0.000,0.029,0.033,0.832,0.048,0.000,0.004
0.000,0.072,0.005,0.668,0.000,0.000,0.203,0.002,0.139,0.000,0.001,0.000,0.086,0.001,0.000
0.017,0.004,0.014,0.030,0.007,0.000,0.573,0.000,0.110,0.050,0.027,0.048,0.167,0.000,0.018
0.002,0.121,0.009,0.011,0.000,0.000,0.039,0.001,0.023,0.034,0.031,0.007,0.835,0.004,0.000
0.023,0.000,0.000,0.081,0.001,0.000,0.057,0.004,0.037,0.009,0.670,0.103,0.101,0.017,0.006
0.013,0.008,0.010,0.106,0.018,0.002,0.000,0.003,0.007,0.077,0.000,0.932,0.034,0.003,0.012
0.022,0.654,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.741,0.000,0.000,0.018,0.013,0.020
0.031,0.013,0.000,0.054,0.010,0.000,0.583,0.000,0.109,0.030,0.016,0.000,0.202,0.004,0.000
0.019,1.315,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.003,0.096,0.000,0.879,0.039,0.003,0.057,0.003,0.037,0.051,0.000,0.053,0.052,0.004,0.023
0.000,0.000,0.007,0.094,0.010,0.000,0.716,0.000,0.116,0.000,0.004,0.033,0.066,0.005,0.005
0.003,0.468,0.000,0.173,0.010,0.001,0.216,0.000,0.034,0.084,0.004,0.077,0.011,0.000,0.004
0.008,0.005,0.003,0.048,0.011,0.001,0.669,0.000,0.076,0.037,0.015,0.029,0.084,0.004,0.022
0.012,0.010,0.011,0.000,0.007,0.000,0.027,0.002,0.026,1.378,0.016,0.042,0.027,0.000,0.015
0.001,0.027,0.001,0.009,0.025,0.006,0.543,0.004,0.110,0.046,0.020,0.040,0.156,0.012,0.040
0.020,0.033,0.007,0.402,0.010,0.002,0.246,0.000,0.081,0.044,0.017,0.065,0.067,0.005,0.001
0.012,0.064,0.000,0.071,0.012,0.000,0.415,0.000,0.040,0.078,0.034,0.107,0.094,0.000,0.008
0.013,0.964,0.002,0.040,0.004,0.000,0.007,0.006,0.069,0.022,0.000,0.007,0.022,0.002,0.039
0.018,0.090,0.011,0.083,0.031,0.005,0.565,0.000,0.091,0.081,0.030,0.023,0.107,0.002,0.007
0.000,0.457,0.003,0.360,0.007,0.000,0.098,0.000,0.086,0.026,0.004,0.074,0.110,0.001,0.010
0.000,1.001,0.000,0.000,0.000,0.000,0.053,0.007,0.075,0.016,0.001,0.000,0.000,0.000,0.007
0.000,0.465,0.000,0.459,0.011,0.001,0.323,0.001,0.027,0.021,0.005,0.000,0.026,0.000,0.000
0.012,0.113,0.047,0.291,0.119,0.007,0.322,0.014,0.176,0.027,0.000,0.073,0.039,0.000,0.125
0.031,0.110,0.001,0.082,0.000,0.000,0.278,0.004,0.002,0.022,0.045,0.065,0.424,0.000,0.014
0.004,0.000,0.009,0.268,0.009,0.001,0.513,0.000,0.164,0.000,0.013,0.003,0.124,0.000,0.027
0.003,0.138,0.000,0.581,0.027,0.000,0.159,0.000,0.108,0.073,0.001,0.095,0.099,0.000,0.000
0.023,0.062,0.000,0.120,0.000,0.000,0.480,0.003,0.141,0.059,0.018,0.115,0.066,0.031,0.016
0.007,0.000,0.006,1.279,0.013,0.000,0.000,0.000,0.000,0.000,0.008,0.008,0.035,0.002,0.009
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.698,0.009,1.182,0.000
0.014,0.015,0.006,0.050,0.009,0.002,0.745,0.000,0.111,0.028,0.000,0.017,0.037,0.000,0.021
0.011,0.048,0.003,0.055,0.014,0.000,0.595,0.004,0.105,0.079,0.000,0.066,0.072,0.002,0.018
0.000,0.000,0.000,0.000,0.000,0.000,0.626,0.000,0.133,0.027,0.024,0.086,0.115,0.008,0.023
0.005,0.058,0.001,0.037,0.016,0.004,0.161,0.000,0.004,0.042,0.020,0.498,0.143,0.031,0.000
0.009,0.698,0.000,0.000,0.000,0.000,0.162,0.004,0.042,0.029,0.007,0.018,0.131,0.000,0.010
0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.522,0.000,0.000,0.000
0.021,0.050,0.005,0.042,0.011,0.000,0.000,0.002,0.002,0.042,0.010,0.987,0.000,0.000,0.023
0.015,0.080,0.000,0.051,0.000,0.000,0.643,0.000,0.085,0.028,0.000,0.007,0.131,0.004,0.039
0.003,0.027,0.002,0.080,0.003,0.004,0.514,0.003,0.165,0.043,0.000,0.108,0.059,0.029,0.026
0.003,0.044,0.013,0.112,0.024,0.002,0.134,0.007,0.056,0.501,0.021,0.063,0.197,0.016,0.004
0.020,0.008,0.009,0.056,0.013,0.000,0.079,0.000,0.027,0.058,0.022,0.045,0.747,0.000,0.023
0.001,1.358,0.002,0.000,0.000,0.000,0.000,0.000,0.005,0.014,0.003,0.000,0.000,0.000,0.009
0.004,0.157,0.012,0.076,0.013,0.000,0.365,0.013,0.149,0.082,0.096,0.161,0.063,0.047,0.027
0.022,0.089,0.000,0.023,0.005,0.000,0.000,0.002,0.017,0.000,0.028,0.090,0.889,0.021,0.037
0.005,0.055,0.004,0.019,0.001,0.000,0.166,0.000,0.042,0.042,0.032,0.604,0.070,0.003,0.033
0.585,0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.556,0.537,0.000,0.315,0.000,0.000
0.029,0.007,0.005,0.053,0.005,0.000,0.443,0.000,0.093,0.056,0.000,0.033,0.646,0.000,0.013
0.019,0.010,0.007,0.076,0.000,0.000,0.522,0.004,0.092,0.080,0.011,0.088,0.083,0.004,0.009
0.000,0.000,0.002,0.000,0.000,0.019,0.719,0.000,0.088,0.061,0.000,0.107,0.011,0.023,0.013
0.017,0.163,0.005,0.000,0.022,0.000,0.050,0.005,0.128,0.000,0.000,0.000,1.004,0.000,0.008
0.001,0.157,0.000,0.082,0.000,0.000,0.000,0.000,0.012,0.028,0.014,0.025,0.031,0.000,1.665
0.024,0.043,0.008,0.005,0.000,0.000,0.107,0.000,0.041,0.000,0.000,0.034,0.813,0.000,0.000
0.017,0.139,0.000,0.205,0.009,0.001,0.358,0.006,0.067,0.068,0.011,0.065,0.108,0.002,0.015
0.002,0.043,0.009,0.342,0.000,0.000,0.320,0.000,0.180,0.065,0.024,0.031,0.192,0.001,0.029
0.012,0.020,0.008,0.027,0.005,0.000,0.121,0.000,0.047,0.000,0.000,0.072,0.900,0.000,0.002
0.017,0.071,0.000,0.010,0.009,0.000,0.089,0.003,0.038,0.029,0.008,0.056,0.000,0.014,1.030
0.004,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,1.329,0.000,0.012
0.000,0.025,0.002,0.000,0.000,0.000,0.000,0.001,0.000,0.505,0.038,0.563,0.014,0.606,0.009
0.005,0.008,0.005,0.003,0.012,0.000,0.704,0.001,0.112,0.000,0.000,0.000,0.203,0.001,0.020
0.010,0.040,0.002,0.036,0.012,0.000,0.657,0.004,0.103,0.037,0.014,0.051,0.035,0.013,0.010
0.000,0.037,0.011,0.000,0.000,0.000,0.000,0.003,0.044,0.060,0.574,0.773,0.000,0.006,0.000
0.000,0.017,0.002,0.018,0.000,0.000,0.796,0.000,0.094,0.000,0.000,0.000,0.013,0.000,0.000
0.000,0.085,0.010,0.589,0.000,0.000,0.039,0.010,0.036,0.000,0.055,0.000,0.643,0.000,0.000
0.004,0.035,0.000,0.031,0.000,0.003,0.620,0.000,0.066,0.073,0.012,0.043,0.114,0.000,0.005
0.000,0.080,0.000,0.074,0.005,0.000,0.277,0.013,0.000,0.021,0.469,0.061,0.046,0.000,0.017
0.006,0.056,0.000,0.124,0.002,0.000,0.485,0.000,0.097,0.060,0.019,0.094,0.033,0.022,0.020
0.018,0.062,0.006,0.062,0.010,0.006,0.568,0.005,0.064,0.023,0.000,0.078,0.079,0.000,0.002
0.004,0.772,0.002,0.031,0.023,0.000,0.080,0.004,0.064,0.009,0.000,0.000,0.038,0.000,0.030
0.171,0.012,0.004,0.003,0.000,0.000,0.122,0.001,0.131,0.564,0.002,0.095,0.108,0.017,0.024
0.021,0.045,0.000,0.030,0.012,0.000,0.694,0.000,0.071,0.037,0.008,0.040,0.032,0.003,0.002
0.003,0.047,0.013,0.040,0.009,0.000,0.706,0.004,0.118,0.047,0.012,0.000,0.058,0.000,0.018
0.009,0.034,0.002,0.020,0.012,0.024,0.103,0.023,0.045,0.065,0.087,0.690,0.036,0.000,0.000
0.000,0.048,0.008,0.166,0.005,0.004,0.520,0.000,0.084,0.045,0.024,0.044,0.060,0.000,0.007
0.015,0.084,0.000,0.032,0.008,0.002,0.104,0.000,0.038,0.054,0.000,0.827,0.000,0.008,0.012
0.000,0.000,0.003,1.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.567
0.005,0.000,0.002,0.000,0.008,0.000,0.224,0.000,0.083,0.000,0.000,0.670,0.043,0.056,0.003
0.005,0.000,0.022,0.022,0.657,0.000,0.124,0.000,0.014,0.070,0.008,0.118,0.075,0.023,0.000
0.000,0.066,0.006,0.079,0.009,0.000,0.549,0.000,0.099,0.021,0.000,0.016,0.170,0.000,0.026
0.004,0.023,0.015,0.007,0.001,0.002,0.589,0.000,0.120,0.050,0.040,0.042,0.184,0.018,0.019
0.004,0.174,0.000,0.069,0.017,0.007,0.340,0.000,0.077,0.050,0.052,0.145,0.062,0.019,0.000
0.201,0.053,0.005,0.034,0.004,0.001,0.127,0.002,0.114,0.115,0.498,0.005,0.000,0.000,0.000
0.000,0.203,0.005,0.150,0.000,0.001,0.144,0.010,0.021,0.014,0.513,0.013,0.060,0.006,0.014
0.002,0.088,0.000,0.059,0.008,0.000,0.359,0.005,0.041,0.015,0.000,0.051,0.017,0.563,0.000
0.026,0.000,0.000,0.006,0.000,0.000,0.554,0.000,0.095,0.058,0.056,0.183,0.084,0.032,0.012
0.013,0.000,0.011,0.000,0.011,0.000,0.000,0.160,0.341,0.044,0.018,0.897,0.006,0.065,0.050
0.000,0.087,0.009,0.099,0.024,0.001,0.391,0.003,0.116,0.091,0.025,0.113,0.152,0.003,0.023
0.002,0.120,0.037,0.043,0.495,0.000,0.204,0.001,0.203,0.007,0.000,0.016,0.017,0.008,0.576
0.021,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.973,0.000,0.939,0.000,0.000,0.000
0.011,0.142,0.006,0.044,0.000,0.005,0.460,0.004,0.083,0.084,0.014,0.124,0.000,0.022,0.039
0.000,0.240,0.003,0.981,0.000,0.000,0.028,0.000,0.044,0.000,0.000,0.000,0.002,0.002,0.000
0.005,0.091,0.002,0.620,0.019,0.000,0.081,0.001,0.025,0.033,0.005,0.002,0.172,0.000,0.027
0.000,0.091,0.014,0.595,0.016,0.000,0.234,0.000,0.108,0.001,0.013,0.000,0.119,0.000,0.001
0.008,0.052,0.032,0.032,0.020,0.016,0.542,0.016,0.095,0.028,0.065,0.059,0.072,0.014,0.043
0.008,0.036,0.002,0.748,0.018,0.000,0.086,0.001,0.035,0.034,0.010,0.100,0.071,0.012,0.000
0.000,0.041,0.007,0.503,0.007,0.000,0.264,0.000,0.024,0.005,0.015,0.030,0.138,0.000,0.026
0.009,0.000,0.000,0.054,0.000,0.000,0.000,0.001,0.024,0.000,0.000,1.005,0.034,0.024,0.006
0.000,0.432,0.003,0.265,0.001,0.000,0.190,0.007,0.112,0.000,0.007,0.000,0.066,0.012,0.000
0.013,0.026,0.005,0.077,0.005,0.001,0.039,0.002,0.000,0.000,0.007,0.000,0.971,0.000,0.000
0.000,0.037,0.008,0.013,0.000,0.000,0.543,0.000,0.092,0.096,0.006,0.095,0.063,0.016,0.015
0.000,0.443,0.000,0.079,0.000,0.000,0.224,0.000,0.025,0.050,0.009,0.051,0.139,0.000,0.015
0.000,0.045,0.017,0.102,0.499,0.001,0.262,0.000,0.165,0.013,0.003,0.000,0.050,0.000,0.500
0.028,0.000,0.001,0.000,0.162,0.001,0.118,0.007,0.178,0.081,0.000,0.731,0.000,0.035,0.489
0.002,0.012,0.005,0.043,0.000,0.000,0.278,0.000,0.055,0.045,0.000,0.015,0.641,0.000,0.000
0.016,0.129,0.000,0.108,0.029,0.002,0.000,0.000,0.061,0.459,0.029,0.043,0.583,0.000,0.017
0.012,0.000,0.000,0.000,0.000,0.014,0.448,0.000,0.008,0.082,0.000,0.505,0.000,0.049,0.005
0.012,0.000,0.000,0.027,0.000,0.000,0.012,0.000,0.020,0.000,0.000,1.065,0.001,0.024,0.017
0.014,0.027,0.006,0.000,0.002,0.000,0.000,0.010,0.000,1.915,0.381,0.034,0.071,0.001,0.002
0.003,0.049,0.009,0.321,0.737,0.001,0.000,0.001,0.035,0.005,0.000,0.514,0.000,0.000,0.000
0.039,0.037,0.006,0.113,0.000,0.000,0.153,0.000,0.037,0.000,0.000,0.000,0.697,0.000,0.000
0.004,0.614,0.008,0.027,0.010,0.001,0.185,0.011,0.056,0.034,0.002,0.018,0.123,0.000,0.025
0.012,0.025,0.000,0.014,0.004,0.000,0.055,0.009,0.014,0.062,0.900,0.036,0.033,0.023,0.018
0.004,0.080,0.015,0.000,0.011,0.000,0.006,0.011,0.085,0.055,0.611,0.034,0.246,0.047,0.023
0.018,0.009,0.006,0.007,0.010,0.000,0.706,0.003,0.088,0.055,0.003,0.056,0.086,0.000,0.021
0.017,0.004,0.011,0.015,0.001,0.000,0.836,0.000,0.066,0.031,0.000,0.010,0.019,0.000,0.000
0.014,0.549,0.001,0.066,0.000,0.000,0.225,0.000,0.088,0.000,0.000,0.072,0.062,0.007,0.011
0.002,0.072,0.004,0.000,0.007,0.002,0.300,0.009,0.044,0.603,0.024,0.125,0.084,0.000,0.044
0.027,0.000,0.000,0.031,0.000,0.000,0.118,0.004,0.049,0.009,0.003,0.794,0.029,0.004,0.031
0.012,0.089,0.009,0.214,0.000,0.000,0.388,0.006,0.141,0.040,0.018,0.048,0.079,0.007,0.017
0.014,0.000,0.004,0.000,0.000,0.000,0.094,0.000,0.000,0.000,0.000,0.000,1.061,0.000,0.001
0.008,0.301,0.002,0.197,0.000,0.002,0.251,0.000,0.161,0.000,0.016,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.002,0.272,0.010,0.013,0.006,1.059,0.000,0.000,0.000,0.001
0.012,0.076,0.001,0.100,0.014,0.001,0.176,0.003,0.042,0.000,0.018,0.118,0.447,0.001,0.015
0.005,0.133,0.000,0.051,0.009,0.000,0.103,0.016,0.040,0.052,0.627,0.127,0.037,0.016,0.020
0.000,0.521,0.005,0.000,0.006,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.736,0.007,0.003
0.017,0.000,0.007,0.272,0.025,0.044,0.128,0.007,0.008,0.056,0.024,0.127,0.604,0.029,0.015
0.017,0.044,0.000,0.015,0.005,0.006,0.142,0.001,0.058,0.585,0.042,0.150,0.002,0.012,0.013
0.014,0.002,0.000,0.031,0.012,0.002,0.725,0.003,0.100,0.077,0.071,0.055,0.028,0.000,0.000
0.000,0.051,0.000,0.112,0.000,0.000,0.186,0.042,0.057,0.069,0.028,0.042,0.511,0.000,0.000
0.024,0.027,0.011,0.063,0.004,0.000,0.128,0.000,0.041,0.031,0.000,0.008,0.745,0.000,0.004
0.013,0.000,0.016,0.042,0.000,0.002,0.218,0.000,0.110,0.031,0.659,0.000,0.184,0.005,0.017
0.031,0.113,0.004,0.000,0.008,0.000,0.079,0.005,0.013,0.038,0.030,0.131,0.623,0.000,0.001
0.000,0.000,0.010,0.542,0.001,0.002,0.000,0.000,0.082,0.000,0.000,0.000,0.917,0.000,0.000
0.033,0.092,0.000,0.060,0.014,0.001,0.551,0.003,0.095,0.097,0.006,0.079,0.097,0.002,0.024
0.008,0.039,0.011,0.150,0.029,0.005,0.000,0.004,0.040,1.412,0.000,0.000,0.180,0.000,0.014
0.000,0.183,0.000,0.077,0.013,0.000,0.496,0.004,0.121,0.018,0.000,0.100,0.099,0.014,0.000
0.030,0.037,0.002,0.061,0.000,0.000,0.000,0.003,0.081,0.702,0.023,0.117,0.131,0.030,0.004
0.006,0.519,0.000,0.000,0.022,0.000,0.000,0.017,0.106,0.902,0.463,0.000,0.008,0.000,0.038
0.000,0.000,0.007,1.289,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000
0.009,0.091,0.004,0.106,0.008,0.000,0.512,0.004,0.069,0.011,0.002,0.063,0.090,0.014,0.034
0.041,0.252,0.006,0.158,0.030,0.000,0.148,0.008,0.081,0.067,0.008,0.049,0.454,0.000,0.019
0.013,0.014,0.002,0.028,0.000,0.000,0.092,0.002,0.077,0.034,0.037,0.799,0.076,0.016,0.016
0.027,0.000,0.008,0.024,0.000,0.000,0.103,0.000,0.057,0.019,0.000,0.819,0.010,0.039,0.007
0.012,0.000,0.006,0.000,0.013,0.001,0.040,0.003,0.012,0.058,0.000,0.961,0.007,0.020,0.000
0.000,0.000,0.008,0.072,0.044,0.006,0.469,0.000,0.101,0.016,0.017,0.123,0.147,0.010,0.002
0.015,0.012,0.007,0.077,0.000,0.000,0.607,0.000,0.110,0.023,0.000,0.039,0.075,0.000,0.000
0.006,0.059,0.001,0.014,0.008,0.000,0.167,0.009,0.008,0.000,0.019,0.125,0.651,0.004,0.009
0.039,0.180,0.008,0.115,0.005,0.000,0.547,0.003,0.086,0.000,0.027,0.067,0.000,0.000,0.011
0.029,0.009,0.003,0.144,0.010,0.000,0.635,0.000,0.079,0.015,0.000,0.132,0.000,0.016,0.000
0.011,0.000,0.008,0.020,0.003,0.001,0.000,0.004,0.000,0.598,0.027,0.512,0.615,0.005,0.000
0.026,0.072,0.015,0.139,0.045,0.000,0.478,0.003,0.077,0.055,0.012,0.062,0.079,0.000,0.033
0.007,0.048,0.005,0.397,0.000,0.001,0.298,0.003,0.088,0.011,0.004,0.065,0.075,0.007,0.000
0.015,0.038,0.004,0.070,0.011,0.003,0.702,0.004,0.096,0.052,0.020,0.058,0.064,0.012,0.015
0.016,0.060,0.000,0.000,0.004,0.001,0.673,0.002,0.095,0.010,0.026,0.054,0.008,0.022,0.020
0.520,0.129,0.003,0.039,0.023,0.002,0.033,0.000,0.077,0.699,0.002,0.024,0.004,0.025,0.028
0.001,0.025,0.005,0.073,0.018,0.000,0.575,0.000,0.090,0.050,0.018,0.028,0.178,0.000,0.020
0.006,0.000,0.013,0.570,0.000,0.000,0.000,0.009,0.011,0.000,0.028,0.183,0.452,0.066,0.016
0.000,0.444,0.007,0.533,0.000,0.000,0.357,0.008,0.080,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.008,1.655,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.022,0.034,0.002,0.007,0.013,0.000,0.680,0.018,0.071,0.041,0.076,0.064,0.000,0.004,0.000
0.088,0.000,0.005,0.233,0.063,0.000,0.040,0.000,0.022,0.143,0.000,0.689,0.558,0.027,0.052
0.007,0.002,0.011,0.000,0.000,0.002,0.160,0.012,0.009,0.019,1.074,0.000,0.000,0.000,0.000
0.009,0.000,0.001,0.000,0.000,0.000,0.000,0.004,0.018,0.000,0.000,0.709,0.027,0.612,0.009
0.047,0.508,0.000,0.020,0.024,0.000,0.051,0.000,0.000,0.577,0.004,0.064,0.056,0.004,0.014
0.000,0.000,0.006,0.000,0.000,0.000,1.086,0.004,0.160,0.000,0.000,0.000,0.000,0.000,0.000
0.014,0.603,0.006,0.016,0.000,0.000,0.206,0.019,0.035,0.032,0.045,0.081,0.000,0.019,0.023
0.019,0.000,0.007,0.097,0.024,0.000,0.225,0.000,0.024,0.020,0.000,0.000,0.714,0.000,0.002
0.016,0.219,0.006,0.153,0.601,0.000,0.250,0.006,0.136,0.043,0.010,0.037,0.047,0.008,0.014
0.019,0.000,0.000,0.024,0.001,0.000,0.067,0.004,0.020,0.027,0.017,0.826,0.057,0.020,0.033
0.000,0.146,0.000,0.708,0.025,0.001,0.083,0.000,0.103,0.000,0.020,0.012,0.064,0.000,0.000
0.017,0.045,0.001,0.043,0.006,0.000,0.673,0.000,0.077,0.071,0.003,0.030,0.044,0.003,0.014
0.000,0.067,0.006,0.641,0.005,0.000,0.109,0.000,0.011,0.031,0.010,0.075,0.061,0.005,0.003
0.000,0.000,0.011,0.051,0.002,0.002,0.463,0.000,0.078,0.059,0.005,0.282,0.150,0.000,0.017
0.002,0.077,0.032,0.022,0.484,0.001,0.226,0.003,0.239,0.003,0.000,0.000,0.059,0.000,0.388
0.031,0.000,0.000,0.074,0.017,0.000,0.349,0.004,0.056,0.705,0.014,0.061,0.043,0.003,0.000
0.012,0.263,0.009,0.147,0.017,0.000,0.358,0.000,0.085,0.055,0.006,0.048,0.056,0.006,0.000
0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,1.138,1.099,0.066,0.044,0.000,0.000
0.000,0.147,0.002,0.037,0.642,0.000,0.206,0.000,0.162,0.000,0.002,0.024,0.018,0.014,0.045
0.016,0.019,0.014,0.019,0.000,0.003,0.306,0.000,0.075,0.046,0.021,0.027,0.606,0.007,0.000
0.001,0.000,0.000,0.000,0.000,0.000,0.337,0.005,0.024,0.032,0.006,0.695,0.005,0.000,0.000
0.026,0.016,0.019,0.031,0.003,0.000,0.000,0.000,0.000,0.143,0.042,0.679,0.045,0.776,0.617
0.005,0.094,0.008,0.126,0.025,0.000,0.457,0.000,0.078,0.006,0.010,0.073,0.159,0.000,0.026
0.009,0.000,0.008,0.000,0.007,0.000,0.092,0.000,0.034,0.000,0.000,0.906,0.021,0.028,0.000
0.009,0.107,0.008,0.076,0.000,0.000,0.628,0.003,0.141,0.005,0.005,0.000,0.070,0.002,0.011
0.020,0.026,0.001,0.088,0.013,0.001,0.607,0.002,0.099,0.063,0.021,0.053,0.034,0.010,0.010
0.000,0.017,0.000,0.050,0.013,0.001,0.639,0.000,0.222,0.014,0.019,0.019,0.023,0.004,0.006
0.008,0.159,0.003,0.429,0.009,0.001,0.224,0.000,0.089,0.047,0.006,0.000,0.220,0.000,0.013
0.003,0.020,0.000,0.043,0.000,0.000,0.020,0.007,0.004,0.120,0.002,0.037,0.707,0.000,0.011
0.016,0.030,0.008,0.047,0.012,0.002,0.148,0.002,0.080,0.015,0.021,0.141,0.579,0.016,0.000
0.001,0.000,0.003,0.000,0.003,0.031,0.245,0.000,0.159,0.021,0.000,0.112,0.000,0.919,0.013
0.027,0.231,0.003,0.000,0.008,0.008,0.000,0.015,0.052,0.750,0.534,0.041,0.070,0.003,0.009
0.009,0.021,0.004,0.097,0.003,0.000,0.641,0.000,0.030,0.064,0.007,0.009,0.075,0.000,0.002
0.000,0.000,0.000,0.035,0.014,0.002,0.267,0.002,0.040,0.012,0.002,0.531,0.086,0.024,0.011
0.011,0.039,0.001,0.068,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.000,1.378
0.011,0.361,0.005,0.252,0.000,0.000,0.219,0.000,0.078,0.060,0.000,0.053,0.000,0.004,0.000
0.027,0.127,0.000,0.048,0.034,0.000,0.266,0.002,0.143,0.547,0.000,0.096,0.031,0.014,0.043
0.000,0.060,0.003,0.740,0.015,0.000,0.037,0.001,0.036,0.013,0.029,0.037,0.054,0.011,0.040
0.005,0.864,0.002,0.006,0.000,0.000,0.080,0.000,0.015,0.023,0.001,0.017,0.043,0.003,0.007
0.000,0.038,0.461,0.030,0.005,0.000,0.374,0.000,0.071,0.099,0.020,0.016,0.106,0.001,0.041
0.032,0.083,0.015,0.134,0.018,0.002,0.330,0.007,0.039,0.042,0.054,0.111,0.100,0.008,0.033
0.001,0.006,0.009,0.031,0.001,0.000,0.158,0.005,0.015,0.075,0.006,0.057,0.723,0.014,0.025
0.018,0.013,0.006,0.000,0.002,0.000,0.667,0.000,0.110,0.015,0.003,0.026,0.108,0.000,0.002
0.011,0.001,0.000,0.190,0.028,0.021,0.168,0.018,0.023,0.047,0.000,0.611,0.050,0.018,0.025
0.007,0.000,0.000,0.000,0.000,0.000,0.081,0.000,0.000,0.788,0.000,0.000,0.552,0.000,0.000
0.034,0.068,0.000,0.012,0.025,0.000,0.166,0.000,0.026,0.167,0.508,0.176,0.061,0.017,0.070
0.013,1.085,0.006,0.000,0.010,0.000,0.000,0.000,0.014,0.043,0.018,0.019,0.013,0.000,0.022
0.000,0.000,0.001,0.038,0.002,0.000,0.671,0.001,0.134,0.010,0.007,0.055,0.167,0.000,0.000
0.000,0.088,0.006,0.323,0.007,0.000,0.379,0.010,0.213,0.014,0.021,0.071,0.131,0.009,0.008
0.003,0.538,0.015,0.037,0.003,0.000,0.263,0.000,0.103,0.016,0.000,0.002,0.132,0.000,0.011
0.000,0.407,0.023,0.052,0.008,0.015,0.255,0.000,0.080,0.049,0.030,0.000,0.019,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.002,0.402,0.000,0.061,0.000,0.000,0.712,0.000,0.030,0.000
0.079,0.096,0.024,0.239,0.000,0.000,0.182,0.005,0.117,0.024,0.012,0.171,0.607,0.002,0.033
0.003,1.028,0.000,0.000,0.000,0.002,0.076,0.000,0.028,0.000,0.002,0.000,0.004,0.000,0.000
0.009,0.064,0.003,0.000,0.000,0.000,0.728,0.000,0.097,0.053,0.017,0.011,0.036,0.002,0.009
0.003,0.048,0.009,0.073,0.003,0.000,0.186,0.000,0.031,0.000,0.000,0.090,0.565,0.020,0.002
0.012,0.074,0.000,0.000,0.000,0.000,0.000,0.001,0.022,0.049,0.004,1.183,0.000,0.000,0.011
0.010,0.030,0.009,0.028,0.012,0.003,0.625,0.000,0.099,0.018,0.019,0.048,0.141,0.001,0.006
0.026,0.010,0.002,0.036,0.016,0.000,0.101,0.002,0.044,0.031,0.000,0.074,0.774,0.024,0.037
0.004,0.024,0.012,0.040,0.003,0.000,0.655,0.006,0.138,0.004,0.013,0.106,0.024,0.005,0.000
0.007,0.831,0.004,0.083,0.005,0.000,0.080,0.001,0.024,0.021,0.028,0.018,0.029,0.007,0.021
0.007,0.096,0.000,0.154,0.000,0.000,0.148,0.000,0.058,0.077,0.000,0.454,0.057,0.000,0.001
0.000,0.035,0.012,0.008,0.002,0.000,0.370,0.001,0.061,0.535,0.010,0.042,0.095,0.000,0.015
0.045,0.021,0.013,0.043,0.011,0.000,0.000,0.001,0.000,0.065,0.006,0.701,0.474,0.009,0.028
0.020,0.098,0.000,0.136,0.014,0.001,0.103,0.002,0.026,0.087,0.013,0.050,0.114,0.000,0.589
0.004,0.099,0.000,0.064,0.005,0.000,0.000,0.001,0.000,0.013,0.000,0.006,0.000,0.000,1.160
0.000,0.070,0.000,0.048,0.000,0.000,0.660,0.000,0.063,0.054,0.022,0.053,0.025,0.000,0.004
0.014,0.000,0.004,0.467,0.001,0.000,0.283,0.007,0.026,0.045,0.003,0.098,0.125,0.011,0.007
0.007,0.001,0.010,0.000,0.017,0.018,0.217,0.006,0.042,0.026,0.574,0.055,0.074,0.004,0.024
0.009,0.028,0.001,0.071,0.003,0.001,0.000,0.009,0.050,0.011,0.000,0.984,0.024,0.001,0.000
0.026,0.050,0.000,0.083,0.011,0.001,0.568,0.000,0.071,0.095,0.009,0.070,0.021,0.003,0.000
0.003,0.023,0.001,0.701,0.009,0.000,0.162,0.000,0.033,0.016,0.022,0.042,0.135,0.000,0.019
0.008,0.124,0.006,0.253,0.009,0.001,0.538,0.000,0.106,0.033,0.008,0.008,0.107,0.006,0.005
0.005,1.554,0.000,0.000,0.000,0.000,0.000,0.005,0.094,0.000,0.000,0.000,0.000,0.000,0.010
