0.000,0.001,0.997,0.000,0.002
0.003,0.056,0.129,0.770,0.041
0.000,0.000,0.000,1.000,0.000
0.000,0.001,0.998,0.000,0.000
0.003,0.012,0.279,0.049,0.658
0.003,0.117,0.445,0.322,0.114
0.001,0.005,0.014,0.876,0.104
0.000,0.051,0.947,0.002,0.000
0.002,0.912,0.059,0.006,0.022
0.000,0.003,0.996,0.000,0.000
0.000,0.855,0.086,0.053,0.006
0.000,0.962,0.033,0.003,0.002
0.001,0.266,0.281,0.312,0.139
0.004,0.058,0.486,0.091,0.361
0.002,0.884,0.057,0.010,0.047
0.000,0.353,0.147,0.460,0.040
0.001,0.093,0.894,0.010,0.002
0.004,0.198,0.351,0.340,0.108
0.000,0.030,0.940,0.003,0.027
0.000,0.001,0.999,0.000,0.000
0.001,0.019,0.034,0.944,0.003
0.000,0.001,0.000,0.990,0.009
0.000,0.011,0.025,0.953,0.011
0.006,0.677,0.072,0.046,0.199
0.001,0.095,0.008,0.404,0.492
0.000,0.890,0.098,0.006,0.005
0.002,0.019,0.384,0.010,0.586
0.000,0.601,0.037,0.011,0.350
0.003,0.127,0.392,0.380,0.098
0.000,0.054,0.015,0.929,0.002
0.000,0.002,0.998,0.000,0.000
0.000,0.900,0.076,0.011,0.013
0.000,0.968,0.002,0.016,0.014
0.000,0.003,0.000,0.996,0.001
0.001,0.104,0.723,0.032,0.140
0.001,0.020,0.755,0.148,0.077
0.001,0.389,0.261,0.198,0.151
0.000,0.004,0.008,0.987,0.001
0.003,0.063,0.036,0.826,0.072
0.001,0.077,0.350,0.068,0.505
0.001,0.110,0.161,0.016,0.712
0.005,0.190,0.570,0.091,0.144
0.000,0.053,0.927,0.008,0.012
0.001,0.011,0.104,0.012,0.873
0.002,0.833,0.087,0.058,0.021
0.000,0.008,0.988,0.003,0.001
0.001,0.035,0.711,0.026,0.227
0.004,0.582,0.149,0.231,0.035
0.000,0.006,0.988,0.000,0.006
0.003,0.631,0.285,0.056,0.024
0.001,0.906,0.024,0.037,0.032
0.000,0.009,0.007,0.974,0.010
0.004,0.508,0.272,0.083,0.133
0.001,0.089,0.528,0.349,0.033
0.005,0.328,0.299,0.328,0.040
0.003,0.040,0.357,0.053,0.547
0.000,0.127,0.036,0.803,0.034
0.000,0.026,0.011,0.888,0.074
0.004,0.108,0.514,0.014,0.361
0.000,0.011,0.957,0.001,0.031
0.003,0.033,0.200,0.354,0.409
0.002,0.294,0.216,0.475,0.013
0.000,0.000,0.001,0.997,0.002
0.000,0.000,1.000,0.000,0.000
0.001,0.089,0.020,0.881,0.010
0.001,0.007,0.793,0.018,0.181
0.000,0.006,0.475,0.005,0.513
0.000,0.971,0.011,0.006,0.011
0.002,0.284,0.429,0.014,0.270
0.002,0.062,0.259,0.005,0.672
0.000,0.017,0.048,0.935,0.001
0.000,0.035,0.852,0.003,0.109
0.000,0.928,0.042,0.027,0.003
0.001,0.042,0.063,0.853,0.040
0.000,0.027,0.040,0.921,0.011
0.000,0.026,0.929,0.002,0.042
0.000,0.901,0.012,0.004,0.082
0.000,0.078,0.009,0.003,0.910
0.001,0.081,0.275,0.642,0.001
0.000,0.149,0.058,0.003,0.790
0.001,0.116,0.010,0.275,0.598
0.000,0.013,0.986,0.001,0.000
0.002,0.049,0.850,0.061,0.038
0.000,0.018,0.159,0.002,0.820
0.008,0.113,0.287,0.099,0.493
0.000,0.264,0.163,0.543,0.029
0.001,0.434,0.135,0.250,0.180
0.000,0.200,0.151,0.022,0.627
0.001,0.198,0.022,0.609,0.171
0.002,0.364,0.228,0.364,0.043
0.007,0.079,0.276,0.299,0.339
0.001,0.052,0.044,0.885,0.018
0.006,0.307,0.270,0.153,0.264
0.000,0.551,0.141,0.241,0.066
0.005,0.152,0.652,0.115,0.077
0.000,0.113,0.003,0.882,0.001
0.000,0.995,0.001,0.003,0.002
0.003,0.135,0.144,0.162,0.556
0.000,0.208,0.065,0.216,0.512
0.001,0.034,0.104,0.739,0.123
0.000,0.359,0.003,0.006,0.632
0.000,0.020,0.022,0.576,0.381
0.002,0.213,0.063,0.159,0.564
0.001,0.012,0.015,0.900,0.072
0.000,0.990,0.003,0.005,0.002
0.000,0.005,0.003,0.885,0.107
0.005,0.479,0.217,0.179,0.120
0.000,0.000,1.000,0.000,0.000
0.004,0.302,0.223,0.402,0.069
0.005,0.461,0.278,0.191,0.065
0.001,0.457,0.239,0.281,0.021
0.003,0.892,0.052,0.015,0.038
0.002,0.314,0.529,0.147,0.008
0.001,0.003,0.176,0.001,0.819
0.016,0.230,0.183,0.158,0.414
0.000,0.015,0.423,0.561,0.001
0.001,0.358,0.513,0.068,0.060
0.000,0.994,0.000,0.001,0.005
0.002,0.628,0.005,0.003,0.362
0.004,0.458,0.090,0.284,0.164
0.000,0.000,0.000,0.998,0.001
0.001,0.002,0.024,0.001,0.972
0.000,0.122,0.116,0.760,0.002
0.000,0.012,0.988,0.000,0.000
0.000,0.075,0.101,0.637,0.187
0.001,0.030,0.014,0.938,0.017
0.001,0.832,0.036,0.032,0.098
0.005,0.042,0.423,0.389,0.142
0.001,0.433,0.056,0.505,0.005
0.000,0.911,0.035,0.012,0.042
0.002,0.286,0.556,0.094,0.062
0.000,0.000,0.000,0.998,0.001
0.000,0.996,0.003,0.000,0.001
0.000,0.005,0.001,0.993,0.001
0.009,0.535,0.212,0.124,0.120
0.003,0.624,0.141,0.170,0.063
0.003,0.735,0.044,0.025,0.194
0.000,0.032,0.433,0.524,0.010
0.000,0.296,0.018,0.679,0.007
0.000,0.000,1.000,0.000,0.000
0.001,0.294,0.252,0.138,0.316
0.000,0.861,0.102,0.013,0.024
0.000,0.277,0.001,0.701,0.021
0.000,0.021,0.321,0.595,0.062
0.000,0.001,0.000,0.997,0.001
0.001,0.443,0.205,0.307,0.044
0.001,0.040,0.538,0.376,0.045
0.001,0.356,0.579,0.061,0.003
0.001,0.011,0.906,0.002,0.081
0.003,0.150,0.060,0.014,0.772
0.001,0.583,0.078,0.019,0.320
0.000,0.002,0.997,0.001,0.000
0.002,0.019,0.928,0.002,0.049
0.001,0.138,0.425,0.355,0.081
0.000,0.902,0.010,0.001,0.086
0.000,0.007,0.989,0.003,0.002
0.001,0.166,0.518,0.120,0.194
0.000,0.001,0.999,0.000,0.000
0.000,0.012,0.013,0.919,0.056
0.000,0.195,0.269,0.014,0.521
0.000,0.000,0.000,0.999,0.001
0.001,0.093,0.096,0.035,0.775
0.006,0.365,0.212,0.313,0.103
0.005,0.087,0.579,0.015,0.315
0.009,0.053,0.123,0.050,0.765
0.000,0.044,0.044,0.912,0.000
0.000,0.604,0.278,0.112,0.005
0.000,0.003,0.996,0.000,0.000
0.000,0.962,0.018,0.020,0.000
0.000,0.004,0.480,0.008,0.508
0.001,0.930,0.018,0.038,0.013
0.009,0.212,0.528,0.162,0.089
0.003,0.081,0.029,0.023,0.864
0.000,0.287,0.598,0.058,0.056
0.007,0.015,0.055,0.237,0.686
0.000,0.011,0.029,0.939,0.021
0.000,0.018,0.201,0.535,0.245
0.000,0.311,0.259,0.352,0.079
0.000,0.008,0.003,0.963,0.026
0.000,0.003,0.997,0.000,0.000
0.001,0.331,0.556,0.067,0.045
0.002,0.181,0.351,0.022,0.443
0.002,0.621,0.217,0.048,0.111
0.001,0.273,0.257,0.229,0.239
0.001,0.212,0.414,0.017,0.355
0.008,0.519,0.205,0.020,0.249
0.004,0.105,0.494,0.261,0.137
0.001,0.344,0.383,0.042,0.230
0.008,0.117,0.315,0.042,0.517
0.005,0.277,0.402,0.053,0.264
0.000,0.000,0.998,0.000,0.002
0.000,0.000,0.000,0.993,0.007
0.007,0.047,0.083,0.667,0.196
0.001,0.738,0.060,0.104,0.097
0.001,0.021,0.020,0.618,0.340
0.002,0.051,0.040,0.771,0.136
0.000,0.002,0.029,0.000,0.969
0.000,0.037,0.266,0.010,0.688
0.000,0.019,0.000,0.913,0.068
0.008,0.063,0.421,0.019,0.490
0.001,0.103,0.301,0.025,0.570
0.000,0.001,0.998,0.000,0.000
0.005,0.317,0.280,0.251,0.146
0.001,0.075,0.022,0.887,0.015
0.003,0.167,0.592,0.051,0.187
0.002,0.765,0.115,0.074,0.045
0.000,0.054,0.147,0.013,0.786
0.000,0.023,0.011,0.964,0.001
0.000,0.159,0.084,0.010,0.747
0.002,0.673,0.176,0.059,0.089
0.004,0.188,0.218,0.356,0.234
0.000,0.000,0.000,0.999,0.000
0.003,0.076,0.562,0.015,0.344
0.002,0.010,0.011,0.815,0.162
0.001,0.017,0.130,0.719,0.133
0.003,0.203,0.411,0.023,0.360
0.000,0.895,0.077,0.017,0.011
0.007,0.350,0.255,0.206,0.182
0.000,0.000,0.000,0.999,0.000
0.000,0.053,0.038,0.540,0.370
0.001,0.237,0.678,0.038,0.046
0.000,0.000,0.999,0.000,0.000
0.001,0.286,0.112,0.428,0.173
0.000,0.040,0.086,0.854,0.020
0.000,0.071,0.007,0.562,0.359
0.002,0.577,0.178,0.052,0.191
0.000,0.839,0.139,0.010,0.012
0.000,0.000,0.005,0.990,0.005
0.002,0.085,0.728,0.024,0.161
0.000,0.022,0.046,0.923,0.009
0.000,0.018,0.007,0.945,0.030
0.000,0.059,0.913,0.022,0.006
0.000,0.060,0.625,0.009,0.307
0.011,0.401,0.363,0.066,0.159
0.000,0.992,0.000,0.008,0.000
0.003,0.030,0.128,0.778,0.060
0.000,0.533,0.428,0.004,0.035
0.000,0.042,0.426,0.031,0.501
0.000,0.863,0.085,0.003,0.049
0.007,0.054,0.246,0.535,0.158
0.000,0.003,0.977,0.000,0.019
0.000,0.263,0.123,0.400,0.212
0.000,0.000,1.000,0.000,0.000
0.000,0.001,0.998,0.000,0.001
0.000,0.445,0.075,0.057,0.423
0.000,0.073,0.528,0.077,0.322
0.000,0.008,0.989,0.002,0.001
0.001,0.703,0.189,0.098,0.010
0.006,0.638,0.184,0.009,0.162
0.006,0.084,0.034,0.418,0.458
0.002,0.755,0.103,0.014,0.126
0.000,0.005,0.964,0.008,0.023
0.000,0.001,0.998,0.000,0.000
0.002,0.071,0.071,0.714,0.142
0.003,0.189,0.629,0.024,0.156
0.000,0.003,0.004,0.971,0.023
0.000,0.001,0.015,0.979,0.005
0.000,0.629,0.052,0.313,0.007
0.002,0.146,0.526,0.012,0.315
0.001,0.123,0.347,0.029,0.499
0.001,0.171,0.305,0.070,0.454
0.000,0.013,0.900,0.005,0.083
0.000,0.002,0.998,0.000,0.000
0.002,0.717,0.202,0.026,0.053
0.000,0.001,0.999,0.000,0.000
0.001,0.078,0.684,0.037,0.200
0.007,0.184,0.517,0.198,0.095
0.003,0.125,0.555,0.035,0.282
0.003,0.146,0.087,0.739,0.025
0.000,0.005,0.001,0.986,0.009
0.000,0.646,0.296,0.027,0.030
0.004,0.365,0.530,0.041,0.060
0.001,0.072,0.051,0.847,0.029
0.001,0.211,0.550,0.195,0.042
0.000,0.004,0.990,0.000,0.006
0.001,0.059,0.005,0.920,0.016
0.001,0.888,0.050,0.057,0.003
0.004,0.023,0.052,0.159,0.762
0.005,0.260,0.491,0.021,0.222
0.000,0.000,0.000,1.000,0.000
0.002,0.033,0.161,0.456,0.348
0.002,0.848,0.080,0.042,0.028
0.008,0.181,0.597,0.181,0.033
0.005,0.121,0.239,0.023,0.612
0.001,0.016,0.024,0.509,0.450
0.000,0.016,0.000,0.983,0.001
0.002,0.133,0.627,0.083,0.155
0.000,0.000,0.003,0.996,0.001
0.001,0.565,0.370,0.020,0.044
0.002,0.600,0.034,0.008,0.355
0.002,0.852,0.131,0.004,0.012
0.000,0.964,0.018,0.009,0.009
0.005,0.206,0.701,0.051,0.038
0.000,0.005,0.002,0.975,0.018
0.000,0.001,0.999,0.000,0.000
0.001,0.729,0.116,0.149,0.005
0.000,0.972,0.012,0.015,0.001
0.001,0.067,0.433,0.032,0.467
0.006,0.231,0.030,0.371,0.362
0.001,0.044,0.007,0.850,0.098
0.000,0.981,0.003,0.008,0.007
0.003,0.078,0.141,0.591,0.187
0.002,0.159,0.573,0.158,0.108
0.000,0.770,0.020,0.006,0.203
0.001,0.109,0.024,0.813,0.053
0.000,0.005,0.994,0.000,0.001
0.003,0.136,0.303,0.481,0.078
0.000,0.007,0.004,0.828,0.161
0.002,0.695,0.235,0.049,0.019
0.000,0.087,0.871,0.012,0.031
0.000,0.002,0.000,0.997,0.002
0.000,0.271,0.614,0.001,0.114
0.011,0.261,0.453,0.215,0.061
0.000,0.889,0.020,0.064,0.026
0.000,0.000,0.000,0.998,0.001
0.003,0.626,0.029,0.154,0.187
0.001,0.464,0.316,0.017,0.202
0.000,0.951,0.007,0.036,0.007
0.000,0.006,0.383,0.003,0.607
0.000,0.005,0.992,0.002,0.000
0.000,0.226,0.241,0.418,0.115
0.000,0.000,1.000,0.000,0.000
0.000,0.080,0.018,0.892,0.009
0.000,0.001,0.999,0.000,0.000
0.001,0.966,0.020,0.006,0.008
0.001,0.029,0.959,0.002,0.010
0.001,0.536,0.166,0.142,0.154
0.002,0.377,0.289,0.256,0.076
0.000,0.005,0.000,0.995,0.000
0.000,0.258,0.261,0.442,0.039
0.000,0.001,0.998,0.000,0.001
0.001,0.027,0.923,0.003,0.046
0.003,0.149,0.642,0.182,0.024
0.001,0.688,0.190,0.016,0.105
0.000,0.946,0.015,0.026,0.013
0.000,0.041,0.104,0.647,0.208
0.001,0.029,0.038,0.291,0.642
0.002,0.904,0.069,0.008,0.018
0.004,0.473,0.231,0.060,0.232
0.001,0.716,0.169,0.042,0.072
0.003,0.578,0.247,0.058,0.114
0.001,0.002,0.006,0.989,0.003
0.002,0.010,0.008,0.677,0.303
0.001,0.022,0.047,0.926,0.004
0.000,0.141,0.032,0.184,0.643
0.004,0.272,0.302,0.186,0.236
0.010,0.173,0.540,0.202,0.075
0.000,0.000,0.000,0.999,0.001
0.000,0.011,0.406,0.039,0.543
0.003,0.598,0.159,0.177,0.062
0.000,0.002,0.998,0.000,0.000
0.002,0.150,0.640,0.158,0.051
0.000,0.008,0.002,0.988,0.001
0.001,0.311,0.038,0.644,0.007
0.000,0.980,0.000,0.000,0.019
0.000,0.943,0.002,0.005,0.050
0.000,0.007,0.992,0.000,0.001
0.000,0.008,0.000,0.989,0.003
0.001,0.265,0.027,0.640,0.067
0.000,0.001,0.998,0.000,0.001
0.005,0.677,0.221,0.078,0.019
0.000,0.812,0.100,0.073,0.015
0.002,0.183,0.252,0.545,0.018
0.001,0.402,0.107,0.307,0.184
0.001,0.036,0.165,0.690,0.108
0.001,0.651,0.076,0.160,0.111
0.001,0.017,0.956,0.013,0.014
0.000,0.001,0.998,0.000,0.000
0.000,0.357,0.239,0.386,0.018
0.000,0.107,0.003,0.867,0.022
0.002,0.165,0.353,0.035,0.445
0.000,0.143,0.090,0.028,0.740
0.001,0.095,0.095,0.042,0.767
0.007,0.026,0.444,0.139,0.384
0.000,0.058,0.870,0.061,0.010
0.000,0.004,0.002,0.992,0.002
0.000,0.005,0.002,0.957,0.036
0.002,0.235,0.104,0.638,0.021
0.000,0.000,0.000,1.000,0.000
0.001,0.032,0.774,0.003,0.191
0.003,0.838,0.114,0.036,0.010
0.000,0.125,0.028,0.802,0.044
0.000,0.948,0.015,0.034,0.004
0.002,0.260,0.242,0.259,0.237
0.001,0.053,0.079,0.380,0.488
0.002,0.694,0.194,0.004,0.106
0.011,0.233,0.297,0.380,0.080
0.000,0.003,0.000,0.994,0.003
0.004,0.047,0.348,0.545,0.057
0.001,0.061,0.508,0.017,0.413
0.002,0.162,0.769,0.041,0.025
0.002,0.041,0.025,0.881,0.050
0.000,0.000,0.000,0.983,0.017
0.001,0.915,0.032,0.024,0.027
0.002,0.034,0.600,0.004,0.360
0.001,0.031,0.168,0.143,0.656
0.000,0.752,0.235,0.003,0.011
0.000,0.980,0.003,0.001,0.016
0.001,0.042,0.613,0.002,0.343
0.000,0.979,0.014,0.006,0.001
0.001,0.082,0.028,0.807,0.081
0.002,0.043,0.586,0.020,0.349
0.000,0.001,0.000,0.940,0.058
0.000,0.014,0.007,0.972,0.006
0.000,0.988,0.003,0.006,0.002
0.000,0.005,0.000,0.989,0.006
0.004,0.147,0.358,0.008,0.483
0.000,0.000,1.000,0.000,0.000
0.004,0.024,0.272,0.065,0.635
0.006,0.113,0.122,0.564,0.195
0.000,0.965,0.026,0.002,0.007
0.001,0.572,0.412,0.010,0.005
0.000,0.560,0.014,0.022,0.404
0.003,0.208,0.727,0.008,0.054
0.003,0.445,0.272,0.228,0.052
0.001,0.011,0.774,0.002,0.212
0.000,0.017,0.955,0.023,0.005
0.013,0.238,0.338,0.125,0.287
0.000,0.999,0.001,0.000,0.000
0.002,0.709,0.162,0.007,0.120
0.003,0.569,0.385,0.004,0.039
0.000,0.658,0.246,0.084,0.011
0.000,0.353,0.100,0.091,0.457
0.015,0.240,0.290,0.115,0.340
0.000,0.000,0.000,1.000,0.000
0.000,0.806,0.159,0.023,0.011
0.001,0.016,0.208,0.005,0.769
0.000,0.900,0.026,0.063,0.010
0.000,0.013,0.985,0.000,0.002
0.000,0.004,0.978,0.000,0.018
0.000,0.908,0.087,0.004,0.001
0.001,0.165,0.740,0.052,0.042
0.001,0.177,0.381,0.037,0.404
0.000,0.001,0.999,0.000,0.000
0.001,0.017,0.013,0.593,0.376
0.003,0.676,0.018,0.093,0.211
0.000,0.136,0.076,0.786,0.002
0.000,0.230,0.674,0.070,0.027
0.000,0.067,0.845,0.002,0.086
0.000,0.042,0.002,0.955,0.001
0.000,0.036,0.003,0.923,0.039
0.000,0.853,0.047,0.096,0.005
0.008,0.336,0.068,0.350,0.238
0.000,0.004,0.001,0.990,0.004
0.000,0.013,0.986,0.000,0.000
0.001,0.068,0.563,0.019,0.349
0.000,0.019,0.000,0.980,0.001
0.001,0.116,0.640,0.073,0.170
0.001,0.429,0.527,0.007,0.036
0.000,0.004,0.944,0.002,0.050
0.000,0.959,0.007,0.016,0.017
0.000,0.000,0.000,0.999,0.001
0.000,0.003,0.010,0.976,0.011
0.000,0.697,0.225,0.029,0.049
0.000,0.266,0.346,0.323,0.064
0.005,0.186,0.032,0.275,0.502
0.000,0.001,0.999,0.000,0.000
0.002,0.112,0.522,0.098,0.266
0.002,0.179,0.499,0.006,0.314
0.000,0.917,0.026,0.044,0.013
0.000,0.001,0.999,0.000,0.000
0.001,0.820,0.063,0.071,0.046
0.000,0.004,0.996,0.000,0.000
0.001,0.521,0.157,0.221,0.100
0.001,0.126,0.841,0.023,0.010
0.000,0.001,0.001,0.991,0.007
0.000,0.001,0.007,0.991,0.001
0.000,0.003,0.001,0.995,0.001
0.002,0.021,0.011,0.062,0.904
0.000,0.348,0.027,0.625,0.000
0.001,0.267,0.418,0.217,0.096
0.004,0.801,0.081,0.049,0.065
0.000,0.004,0.636,0.220,0.140
0.000,0.003,0.996,0.000,0.001
0.002,0.078,0.059,0.481,0.380
0.000,0.235,0.510,0.049,0.205
0.002,0.224,0.764,0.004,0.007
0.004,0.248,0.295,0.179,0.274
0.000,0.493,0.008,0.499,0.000
0.000,0.147,0.791,0.030,0.032
0.000,0.000,1.000,0.000,0.000
0.002,0.213,0.458,0.225,0.102
0.000,0.001,0.881,0.001,0.117
0.000,0.000,0.000,1.000,0.000
0.001,0.719,0.265,0.006,0.009
0.000,0.003,0.115,0.849,0.033
0.000,0.020,0.011,0.954,0.015
0.000,0.946,0.012,0.003,0.039
0.000,0.002,0.997,0.000,0.000
0.001,0.133,0.004,0.853,0.008
0.001,0.638,0.246,0.055,0.061
0.001,0.290,0.154,0.020,0.536
0.006,0.163,0.249,0.017,0.565
0.007,0.388,0.176,0.098,0.330
0.000,0.967,0.003,0.006,0.024
0.001,0.798,0.151,0.024,0.026
0.001,0.084,0.451,0.026,0.437
0.000,0.014,0.000,0.983,0.003
0.002,0.336,0.150,0.104,0.408
0.000,0.004,0.995,0.001,0.001
0.000,0.003,0.994,0.000,0.002
0.006,0.178,0.554,0.033,0.229
0.005,0.348,0.196,0.248,0.204
0.001,0.029,0.246,0.004,0.720
0.011,0.233,0.297,0.380,0.080
0.002,0.392,0.395,0.004,0.207
0.000,0.001,0.000,0.998,0.001
0.000,0.000,0.999,0.000,0.001
0.001,0.199,0.478,0.319,0.003
0.000,0.005,0.000,0.995,0.000
0.001,0.024,0.379,0.432,0.163
0.000,0.780,0.064,0.097,0.059
0.000,0.208,0.105,0.253,0.433
0.001,0.245,0.703,0.033,0.018
0.000,0.069,0.058,0.859,0.014
0.000,0.020,0.000,0.924,0.055
0.000,0.057,0.006,0.932,0.005
0.000,0.502,0.086,0.411,0.001
0.006,0.103,0.568,0.046,0.277
0.001,0.962,0.017,0.007,0.013
0.001,0.421,0.045,0.382,0.151
0.003,0.012,0.091,0.186,0.708
0.005,0.125,0.100,0.515,0.254
0.003,0.055,0.759,0.148,0.035
0.001,0.374,0.052,0.507,0.066
0.001,0.077,0.009,0.892,0.021
0.000,0.001,0.999,0.000,0.000
0.002,0.812,0.092,0.041,0.053
0.000,0.025,0.938,0.011,0.026
0.000,0.022,0.001,0.887,0.090
0.000,0.000,0.999,0.000,0.000
0.000,0.998,0.001,0.000,0.001
0.000,0.000,0.000,1.000,0.000
0.000,0.141,0.003,0.844,0.011
0.001,0.049,0.253,0.007,0.689
0.000,0.723,0.017,0.259,0.001
0.000,0.949,0.027,0.020,0.004
0.005,0.040,0.601,0.160,0.194
0.000,0.006,0.091,0.015,0.887
0.001,0.427,0.242,0.024,0.306
0.001,0.007,0.300,0.003,0.689
0.001,0.135,0.342,0.472,0.050
0.001,0.246,0.677,0.008,0.068
0.001,0.651,0.004,0.318,0.026
0.002,0.036,0.041,0.149,0.772
0.000,0.000,0.000,1.000,0.000
0.001,0.024,0.359,0.005,0.612
0.000,0.033,0.034,0.086,0.846
0.000,0.271,0.230,0.495,0.004
0.000,0.000,1.000,0.000,0.000
0.000,0.029,0.044,0.836,0.090
0.000,0.003,0.994,0.001,0.002
0.000,0.009,0.986,0.000,0.004
0.003,0.012,0.009,0.868,0.107
0.000,0.422,0.475,0.040,0.064
0.003,0.149,0.761,0.029,0.058
0.000,0.701,0.067,0.231,0.001
0.000,0.003,0.001,0.995,0.001
0.000,0.000,0.997,0.000,0.003
0.003,0.515,0.316,0.149,0.016
0.000,0.586,0.387,0.018,0.009
0.001,0.251,0.622,0.094,0.032
0.002,0.043,0.098,0.011,0.847
0.006,0.278,0.150,0.083,0.482
0.000,0.880,0.005,0.060,0.055
0.002,0.241,0.518,0.150,0.089
0.002,0.167,0.240,0.515,0.076
0.000,0.004,0.006,0.990,0.001
0.000,0.008,0.992,0.000,0.000
0.001,0.043,0.947,0.007,0.003
0.000,0.001,0.999,0.000,0.000
0.000,0.017,0.267,0.051,0.664
0.000,0.000,0.000,1.000,0.000
0.001,0.730,0.000,0.153,0.116
0.000,0.713,0.077,0.013,0.197
0.001,0.724,0.110,0.139,0.026
0.000,0.557,0.419,0.024,0.000
0.002,0.501,0.084,0.200,0.213
0.001,0.175,0.356,0.140,0.329
0.000,0.000,0.000,1.000,0.000
0.006,0.340,0.382,0.016,0.257
0.001,0.832,0.017,0.093,0.056
0.000,0.071,0.901,0.018,0.010
0.000,0.258,0.371,0.083,0.287
0.001,0.847,0.081,0.009,0.063
0.000,0.028,0.080,0.016,0.876
0.001,0.275,0.671,0.007,0.046
0.000,0.029,0.948,0.001,0.022
0.001,0.524,0.420,0.039,0.017
0.001,0.842,0.105,0.004,0.048
0.000,0.739,0.118,0.023,0.119
0.001,0.028,0.932,0.012,0.026
0.001,0.050,0.283,0.351,0.315
0.000,0.397,0.559,0.023,0.020
0.000,0.001,0.000,0.992,0.007
0.007,0.037,0.329,0.355,0.271
0.000,0.646,0.049,0.230,0.074
0.000,0.305,0.164,0.523,0.008
0.010,0.160,0.344,0.118,0.368
0.002,0.070,0.829,0.007,0.092
0.000,0.652,0.088,0.257,0.002
0.001,0.217,0.705,0.029,0.049
0.009,0.218,0.337,0.042,0.394
0.003,0.688,0.184,0.084,0.041
0.004,0.577,0.099,0.064,0.257
0.000,0.896,0.022,0.072,0.009
0.000,0.022,0.013,0.960,0.005
0.000,0.972,0.009,0.018,0.001
0.000,0.002,0.997,0.000,0.001
0.003,0.616,0.274,0.089,0.018
0.001,0.175,0.317,0.005,0.502
0.001,0.032,0.934,0.003,0.031
0.000,0.996,0.001,0.000,0.004
0.000,0.002,0.998,0.000,0.000
0.003,0.262,0.240,0.094,0.401
0.000,0.001,0.000,0.998,0.001
0.004,0.248,0.295,0.179,0.274
0.001,0.887,0.034,0.024,0.054
0.001,0.310,0.563,0.030,0.096
0.000,0.010,0.354,0.007,0.629
0.000,1.000,0.000,0.000,0.000
0.000,0.012,0.062,0.847,0.078
0.002,0.169,0.694,0.093,0.043
0.000,0.001,0.000,0.990,0.009
0.001,0.170,0.378,0.032,0.419
0.000,0.000,1.000,0.000,0.000
0.001,0.789,0.152,0.056,0.003
0.001,0.585,0.065,0.121,0.229
0.000,0.955,0.039,0.000,0.005
0.000,0.002,0.995,0.000,0.002
0.001,0.747,0.196,0.026,0.030
0.000,0.003,0.002,0.964,0.031
0.001,0.887,0.051,0.021,0.040
0.003,0.016,0.308,0.567,0.106
0.000,0.000,0.999,0.000,0.000
0.000,0.005,0.065,0.000,0.930
0.000,0.031,0.012,0.944,0.012
0.000,0.001,0.998,0.000,0.000
0.000,0.002,0.994,0.001,0.004
0.000,0.935,0.059,0.002,0.003
0.001,0.015,0.944,0.025,0.016
0.006,0.370,0.155,0.385,0.084
0.001,0.884,0.039,0.060,0.017
0.003,0.383,0.119,0.193,0.301
0.001,0.009,0.060,0.003,0.927
0.003,0.131,0.453,0.118,0.295
0.003,0.014,0.417,0.413,0.154
0.000,0.012,0.136,0.002,0.849
0.001,0.056,0.294,0.033,0.616
0.000,0.953,0.003,0.027,0.017
0.000,0.012,0.002,0.982,0.003
0.004,0.089,0.790,0.012,0.104
0.004,0.529,0.161,0.145,0.161
0.002,0.316,0.135,0.507,0.041
0.004,0.565,0.219,0.070,0.142
0.000,0.001,0.999,0.000,0.000
0.001,0.025,0.664,0.003,0.306
0.000,0.001,0.002,0.997,0.000
0.001,0.042,0.424,0.002,0.531
0.002,0.293,0.017,0.652,0.036
0.000,0.028,0.011,0.927,0.034
0.000,0.977,0.000,0.021,0.001
0.002,0.029,0.544,0.003,0.422
0.000,0.001,0.997,0.000,0.001
0.004,0.166,0.619,0.068,0.143
0.001,0.060,0.029,0.843,0.067
0.001,0.864,0.125,0.007,0.003
0.001,0.364,0.216,0.415,0.004
0.004,0.288,0.553,0.045,0.110
0.000,0.046,0.274,0.013,0.667
0.000,0.953,0.004,0.036,0.007
0.002,0.514,0.123,0.128,0.232
0.001,0.573,0.365,0.015,0.046
0.002,0.266,0.151,0.536,0.044
0.000,0.031,0.628,0.017,0.324
0.001,0.377,0.321,0.118,0.184
0.001,0.733,0.003,0.001,0.262
0.002,0.028,0.689,0.004,0.277
0.000,0.579,0.216,0.138,0.067
0.000,0.007,0.017,0.827,0.149
0.003,0.828,0.015,0.002,0.153
0.007,0.095,0.074,0.459,0.364
0.002,0.081,0.044,0.520,0.354
0.000,0.001,0.983,0.000,0.015
0.000,0.978,0.009,0.001,0.011
0.000,0.066,0.380,0.002,0.552
0.003,0.342,0.398,0.045,0.211
0.000,0.003,0.989,0.001,0.007
0.001,0.878,0.016,0.093,0.011
0.000,0.000,0.000,0.999,0.001
0.000,0.024,0.971,0.001,0.004
0.002,0.037,0.223,0.003,0.735
0.000,0.987,0.001,0.003,0.009
0.001,0.025,0.025,0.385,0.565
0.002,0.096,0.017,0.807,0.078
0.005,0.303,0.273,0.259,0.160
0.003,0.819,0.103,0.017,0.058
0.001,0.108,0.043,0.232,0.616
0.008,0.052,0.680,0.041,0.220
0.001,0.010,0.169,0.802,0.018
